k[h/Mpc] dP/dk(z=0.00) dP/dk(z=0.08) dP/dk(z=0.17) dP/dk(z=0.29) dP/dk(z=0.42) dP/dk(z=0.59) dP/dk(z=0.80) dP/dk(z=1.08) dP/dk(z=1.45) dP/dk(z=2.00) 
2.06872857143 -121.283356931 -105.638844758 -89.8401611443 -73.9604120658 -58.1723073477 -43.5361751129 -30.4105510785 -19.4389901854 -11.1854991622 -5.76875092626 
2.12012857143 -115.529493252 -100.623499803 -85.3866599394 -70.168718166 -55.382615684 -41.5848634198 -29.0879963135 -18.5768153095 -10.6606328394 -5.45010138751 
2.16974285714 -109.906277362 -95.9632123894 -81.6101170397 -67.2172130261 -53.2168026019 -39.9272593308 -27.933383082 -17.8454355062 -10.1992184999 -5.17108230208 
2.2184 -104.860314408 -91.5008674491 -78.0242499333 -64.4854207642 -51.0209216919 -38.2852096643 -26.8174153063 -17.1522314998 -9.77607167365 -4.9219501932 
2.26947142857 -100.408949271 -87.3541704481 -74.3374842381 -61.3540348268 -48.4798977075 -36.5884187076 -25.7029872889 -16.4312680607 -9.35025668788 -4.68107811481 
2.3189 -95.8553787905 -83.3767610883 -71.0559706583 -58.7967622316 -46.5962661733 -35.1099192676 -24.6654810404 -15.7888371582 -8.97027873533 -4.4583499468 
2.36817142857 -91.43999841 -79.6411027458 -67.8069172799 -56.0124517944 -44.3995308263 -33.5421857196 -23.6361770378 -15.1673031812 -8.60943331365 -4.25478252286 
2.41778571429 -87.5893466467 -76.318467918 -65.1345292542 -53.9186168572 -42.6327952259 -32.2453637024 -22.7503360429 -14.6048512015 -8.27134322516 -4.06919883778 
2.46628571429 -83.6191402804 -73.1105431311 -62.5196443512 -51.853668999 -41.1881968196 -31.2469476185 -22.0377282401 -14.1050178502 -7.98018174605 -3.89561871758 
2.51742857143 -80.0455975007 -69.9681718101 -59.6705987016 -49.3835767289 -39.3784101686 -29.8425548982 -21.0876905573 -13.5528416725 -7.67072700946 -3.72978888433 
2.5684 -76.7282331197 -66.8363596949 -57.0661215521 -47.3438814241 -37.6616620028 -28.6466434152 -20.2866054068 -13.038613948 -7.37036704897 -3.57146505488 
2.61895714286 -73.2352871132 -64.0302864224 -54.6387793428 -45.2684182753 -36.1641075413 -27.5477258535 -19.5354954347 -12.5703586992 -7.10176717312 -3.42385542478 
2.6701 -70.3097656214 -61.3732942445 -52.4197191532 -43.4922619685 -34.6832592078 -26.4020920487 -18.75272207 -12.1049202191 -6.84583157654 -3.28710266511 
2.71885714286 -67.5810761569 -58.8440888304 -50.36241631 -41.8922480863 -33.263389072 -25.4258166279 -18.0967556768 -11.6783930181 -6.60588799085 -3.16339049477 
2.7682 -64.9510101642 -56.6156575715 -48.3272901927 -40.1083581596 -32.0303377244 -24.5112710077 -17.4667774572 -11.2849907113 -6.38086195318 -3.04437895655 
2.81884285714 -62.089480385 -54.2949832365 -46.3639403292 -38.4632795395 -30.7898538455 -23.597973331 -16.8400608494 -10.892192653 -6.15806347716 -2.93232421837 
2.86777142857 -59.6035758807 -52.0321940998 -44.524856522 -37.061620937 -29.6661416095 -22.677907586 -16.1980614199 -10.5172538847 -5.95516553981 -2.82821973864 
2.91737142857 -57.409367748 -50.1606820012 -42.8945808809 -35.6764416614 -28.6090137828 -21.9232853909 -15.6755689204 -10.1766421971 -5.76586292931 -2.73059238176 
2.96842857143 -55.2964795377 -48.2685797787 -41.2924532187 -34.3243197268 -27.3660334033 -21.0542643001 -15.1024372094 -9.82167070067 -5.56924052267 -2.62996675446 
3.0177 -52.99343454 -46.262440045 -39.5729067992 -32.9455363328 -26.4358949367 -20.3491865221 -14.603621915 -9.50529135248 -5.39562631133 -2.5430051084 
3.06602857143 -51.1267709871 -44.7155276738 -38.235253835 -31.8095790984 -25.5859504255 -19.7309995305 -14.1705047632 -9.22171292743 -5.23412096223 -2.46341946548 
3.11657142857 -49.4497279809 -43.0007250082 -36.8104107675 -30.6896189135 -24.5049247827 -18.8990139246 -13.6199162263 -8.91046892984 -5.06613551885 -2.38139970341 
3.16704285714 -47.2908515996 -41.2885673892 -35.3474462327 -29.4608573999 -23.6565369964 -18.2932098557 -13.1886480832 -8.62092306559 -4.90995892296 -2.30634408613 
3.21537142857 -45.5087099661 -39.9385031432 -34.2063186467 -28.458670103 -22.8568065817 -17.7385591861 -12.8007647773 -8.35657618519 -4.76149583364 -2.23387247382 
3.26642857143 -44.0510290834 -38.4550646229 -32.9183940935 -27.4400620461 -22.0523928549 -17.0922925867 -12.3496947899 -8.08803006115 -4.6159118552 -2.16042013408 
3.31681428571 -42.4524031077 -37.0568534988 -31.7611634616 -26.5119907011 -21.2934508009 -16.4155593121 -11.8770014324 -7.83080433137 -4.47279601445 -2.09712400228 
3.36564285714 -40.8735871004 -35.691042756 -30.592409949 -25.5629375706 -20.6152361744 -15.9239220716 -11.530631495 -7.60408296764 -4.35106909944 -2.03738930458 
3.41611428571 -39.5537763711 -34.4437009143 -29.4564194273 -24.5886773993 -19.862152282 -15.4518781331 -11.2100611208 -7.37682422862 -4.23242901701 -1.97620433801 
3.46605714286 -38.1870975832 -33.3855398982 -28.5499681609 -23.7639450434 -19.1312949873 -14.9096574091 -10.8400902627 -7.14777436526 -4.10479930464 -1.92080772485 
3.51524285714 -36.742077655 -32.1470549112 -27.5479402155 -23.0043060478 -18.5922818007 -14.4688527384 -10.5077731319 -6.9269006409 -3.98263943216 -1.86322439504 
3.5652 -35.6553763505 -31.0698833954 -26.6158061144 -22.2509585543 -17.9610037065 -13.9548935832 -10.1584032571 -6.73116968522 -3.87384223699 -1.81181783038 
3.61582857143 -34.5780780425 -30.1088611287 -25.7729496164 -21.5127498528 -17.3037378644 -13.488274951 -9.84927871395 -6.54297240288 -3.77349438017 -1.76490174833 
3.66602857143 -33.2426675934 -29.0560763927 -24.9190236606 -20.821685789 -16.7734581076 -13.1121222264 -9.57126315558 -6.34383941413 -3.66789199153 -1.71608932886 
3.71547142857 -32.0084386406 -27.9922246367 -24.0726321051 -20.1701652159 -16.2337202769 -12.6486229652 -9.24384743714 -6.15521157525 -3.56248480964 -1.6695378847 
3.7644 -31.1313596992 -27.1244610416 -23.268264775 -19.4917637302 -15.7520765124 -12.3057838193 -8.99730005479 -5.98621845826 -3.47227788413 -1.62624575904 
3.81477142857 -30.2677636385 -26.3275469094 -22.5144423185 -18.8146599406 -15.2333846664 -11.9511668502 -8.75244735665 -5.82177711043 -3.38473962919 -1.58506705766 
3.86567142857 -29.1129768197 -25.428242827 -21.7953326061 -18.205974018 -14.676913626 -11.5028284833 -8.44736953444 -5.64811268457 -3.28720501668 -1.54364214956 
3.91434285714 -28.2712991391 -24.6969708884 -21.1652557676 -17.6911367126 -14.307611724 -11.1877954727 -8.21326325124 -5.50046244236 -3.20485135299 -1.5055688619 
3.9636 -27.3830202335 -23.9146329158 -20.4928528561 -17.1431549224 -13.9042071264 -10.8765624459 -7.98951675324 -5.35708853381 -3.12887528526 -1.47027927638 
4.0139 -26.4258518546 -23.079102194 -19.7762480914 -16.5391387473 -13.4039335988 -10.5267205112 -7.750430338 -5.20215408733 -3.04709645535 -1.43327665334 
4.06341428571 -25.6474370857 -22.3950801406 -19.1885459608 -16.0490642566 -13.0107301597 -10.2223896037 -7.53097243186 -5.05882954083 -2.96627674342 -1.39717304762 
4.11422857143 -24.9104674394 -21.7443175797 -18.6297200485 -15.5812497097 -12.6317072293 -9.92920696659 -7.3214160737 -4.92503149048 -2.8934725628 -1.36555107958 
4.16408571429 -24.1744363749 -21.1013391671 -18.0768625421 -15.1194908329 -12.2611038163 -9.63868612723 -7.11225176054 -4.79136912534 -2.82106412625 -1.3331298895 
4.21344285714 -23.5054623031 -20.4441560883 -17.5229606322 -14.6758981719 -11.8576060887 -9.35657513575 -6.91921545698 -4.66442081037 -2.75117444432 -1.30243250294 
4.26348571429 -22.8048068118 -19.8169552815 -17.0032277687 -14.2608454654 -11.5145455178 -9.08420570024 -6.72606124527 -4.54572574099 -2.68803427531 -1.27435908994 
4.31394285714 -22.0415244804 -19.2276284298 -16.5203063443 -13.8702165501 -11.2469243181 -8.80794753391 -6.51246274801 -4.41960527492 -2.61856543349 -1.24063308232 
4.3639 -21.4235856214 -18.6913446925 -16.0283064563 -13.427421861 -10.8931316068 -8.57774809107 -6.35425932078 -4.30817214116 -2.55749304789 -1.21570086434 
4.4129 -20.8358821707 -18.182817564 -15.5644229064 -13.0072188296 -10.551039319 -8.35631958348 -6.20367287822 -4.20285707633 -2.49933871894 -1.19220820732 
4.46294285714 -20.1581004563 -17.6559247506 -15.1420424279 -12.6621138639 -10.2728478727 -8.09190903583 -6.00901964606 -4.09082297542 -2.43528222991 -1.16197806342 
4.51365714286 -19.5795651014 -17.134955639 -14.68765429 -12.2814866855 -9.96433965162 -7.87300121843 -5.85563688722 -3.98854891152 -2.38014825362 -1.13870613771 
4.56387142857 -19.0595635081 -16.615657294 -14.2180456257 -11.8835735236 -9.64118591088 -7.67415225154 -5.71666212513 -3.88242072681 -2.32079794807 -1.11260788738 
4.61287142857 -18.5659278224 -16.1835597233 -13.8744634035 -11.623365587 -9.43081199774 -7.4642254464 -5.55644370003 -3.7881591034 -2.27130098682 -1.09101354504 
4.66188571429 -18.0804534512 -15.7590829031 -13.5321010662 -11.3606373558 -9.21947351759 -7.26204540252 -5.40394534458 -3.69795862408 -2.22376484963 -1.07040304041 
4.71132857143 -17.5302063449 -15.2779042421 -13.1133728316 -11.0025938118 -8.92556929413 -7.06215292769 -5.26759786965 -3.60572385376 -2.16979451727 -1.04573393535 
4.76118571429 -17.039278827 -14.849777296 -12.7354043733 -10.6790231524 -8.67583834868 -6.87537760073 -5.13547804191 -3.52024038397 -2.12252796084 -1.02587766554 
4.81148571429 -16.6152056199 -14.469883176 -12.3811855489 -10.3655367641 -8.44917346721 -6.69542009459 -5.00126577844 -3.43012143912 -2.07089322551 -1.0037219764 
4.86185714286 -16.1431438183 -14.0859781867 -12.0563466824 -10.0898524991 -8.22938758103 -6.52284208077 -4.87509379441 -3.34740977032 -2.02609226621 -0.984652590779 
4.91207142857 -15.6634173336 -13.7191089739 -11.7546419929 -9.83413149665 -8.02464661755 -6.3610653353 -4.75317949167 -3.26364495826 -1.97925022859 -0.963099147183 
4.96151428571 -15.2810243086 -13.3404011805 -11.4362647241 -9.58048528999 -7.79405482268 -6.17824635991 -4.62584043471 -3.18738262446 -1.93760120919 -0.945668309514 
5.01205714286 -14.9005797361 -12.965101804 -11.121557473 -9.33031962333 -7.56573919354 -5.99518301134 -4.49846650446 -3.1116158118 -1.89606551709 -0.928030977569 
5.06158571429 -14.5329964408 -12.6539518704 -10.8508421925 -9.09860045356 -7.38411203395 -5.86869387303 -4.40190216628 -3.03696833251 -1.85288462651 -0.909299169744 
5.11067142857 -14.1820024593 -12.3445658132 -10.5847923594 -8.87559049538 -7.2017748528 -5.7372197399 -4.30485282582 -2.96750011879 -1.8137693002 -0.892846462753 
5.16148571429 -13.7759848466 -11.9900987275 -10.2795143135 -8.61863737403 -6.99290508864 -5.56753174663 -4.18603581777 -2.89709594776 -1.77423133541 -0.875105555172 
5.2116 -13.4095111226 -11.6694156022 -10.0035301485 -8.38755488365 -6.80868031156 -5.41980518476 -4.07998813345 -2.83066878472 -1.73737767051 -0.859102534874 
5.2613 -13.1011186626 -11.4010180967 -9.77243345187 -8.20010519179 -6.67877462432 -5.30077494876 -3.98356864066 -2.76400885044 -1.69957627182 -0.841753540185 
5.3115 -12.777280519 -11.1174395193 -9.52811736683 -7.99661524268 -6.52015444617 -5.17339395943 -3.88803682308 -2.69990069478 -1.66374964449 -0.826153245039 
5.36188571429 -12.4258276752 -10.8100856502 -9.26326105261 -7.76551229968 -6.30705463135 -5.0349080804 -3.79550923288 -2.63640846006 -1.62821443411 -0.811680312029 
5.4114 -12.1146372641 -10.5385451353 -9.02922591152 -7.56691131674 -6.14140360733 -4.90918324952 -3.70510897269 -2.57649574859 -1.59433704627 -0.797254447092 
5.46041428571 -11.8480021971 -10.3041499127 -8.82780907512 -7.40499188135 -6.03122886774 -4.79064943459 -3.61109698435 -2.5197195667 -1.56159615953 -0.782532937446 
5.51002857143 -11.5671241567 -10.0642969585 -8.62028488662 -7.23032190164 -5.89751617118 -4.67694878903 -3.5251824046 -2.46350270326 -1.52935872828 -0.768076113896 
5.55988571429 -11.2623529397 -9.8280870981 -8.41071671035 -7.0367150676 -5.73687724006 -4.57805435391 -3.45538316038 -2.40916495119 -1.49888428374 -0.754488131869 
5.6095 -10.9850729891 -9.5981982998 -8.21047093559 -6.86159122913 -5.59441103763 -4.47585079167 -3.38067424483 -2.35602063256 -1.46849250241 -0.740851438985 
5.65995714286 -10.7440228455 -9.3535187386 -8.00703447166 -6.70865070101 -5.46891677896 -4.35943419338 -3.29290976011 -2.30212471564 -1.43761014019 -0.728483700181 
5.71051428571 -10.5008715994 -9.12380859585 -7.81295803411 -6.55441557996 -5.34292624369 -4.25195929015 -3.21221841708 -2.24983924254 -1.40705511737 -0.715359071659 
5.75952857143 -10.2324095022 -8.89527000146 -7.61580451615 -6.38602075906 -5.20522244256 -4.15432709404 -3.14299262955 -2.20223295724 -1.37987683153 -0.703283677808 
5.80904285714 -9.98533341354 -8.67321944699 -7.42327167127 -6.22454086844 -5.07359841687 -4.05906311456 -3.07448943019 -2.15464442083 -1.35179166417 -0.690393988814 
5.85917142857 -9.73986454233 -8.48339306672 -7.26837977838 -6.09396890511 -4.96609502648 -3.96126397386 -3.00006457565 -2.10781468717 -1.32549495996 -0.679174510882 
5.90885714286 -9.4946717014 -8.29785811255 -7.11547654451 -5.96348180686 -4.86206369192 -3.86719448879 -2.92863160227 -2.06285578076 -1.30038798402 -0.668261349307 
5.9583 -9.30193639564 -8.1028422168 -6.94821555851 -5.82867561344 -4.74183325468 -3.78168228237 -2.86697568744 -2.01879175907 -1.27357666008 -0.656167470021 
6.00892857143 -9.10215499523 -7.9051181037 -6.7865932052 -5.70281443324 -4.620972281 -3.69499257126 -2.80529718135 -1.97608627559 -1.24847681338 -0.645649235874 
6.0594 -8.9065941951 -7.73596426954 -6.62700318333 -5.55932963929 -4.52017219626 -3.61211305224 -2.74205652559 -1.93298927602 -1.22297762054 -0.633692147789 
6.109 -8.72813488309 -7.57988330703 -6.46718792133 -5.40824775524 -4.42532294795 -3.53305406047 -2.68170411817 -1.89264982263 -1.2002226628 -0.623982893795 
6.15852857143 -8.53874981244 -7.41460411655 -6.32610316426 -5.29023350872 -4.327945503 -3.45545681392 -2.62336592483 -1.85251647197 -1.17615661076 -0.612582585043 
6.20874285714 -8.32926781953 -7.23299558521 -6.19383777535 -5.19392378159 -4.22248826499 -3.37484564579 -2.56491908451 -1.81320292324 -1.15416163611 -0.603535801779 
6.258 -8.14719617339 -7.06976653942 -6.06863303986 -5.0989964054 -4.12670193391 -3.30050761297 -2.51012345587 -1.77538900477 -1.1315340414 -0.59261886452 
6.30675714286 -7.9606741171 -6.92687949658 -5.92764381409 -4.96475559978 -4.04468924103 -3.23231509094 -2.45755071831 -1.73958554595 -1.11046601887 -0.583769740087 
6.35764285714 -7.76610784262 -6.78044938228 -5.78539300231 -4.82961560215 -3.9616574351 -3.1632328008 -2.40422951984 -1.70315967894 -1.08906641241 -0.57472748125 
6.4076 -7.61645462048 -6.63137535688 -5.67027599608 -4.74485356521 -3.87087367013 -3.09332457378 -2.35310574348 -1.66797823304 -1.06765720431 -0.564218878033 
6.45687142857 -7.47018959941 -6.48427559608 -5.55720202689 -4.66247251007 -3.78101973957 -3.0244027892 -2.30338335356 -1.6347744726 -1.04864859809 -0.556085179221 
6.50775714286 -7.31309860635 -6.3472963532 -5.43936595952 -4.56273054455 -3.69844140622 -2.9592205575 -2.25445140242 -1.6006727199 -1.02769408889 -0.545698798055 
6.55838571429 -7.14209863583 -6.2171671031 -5.31372137706 -4.44087765289 -3.61176309185 -2.89316027254 -2.20568786931 -1.56754501668 -1.00883826327 -0.538155322346 
6.60782857143 -6.99263632224 -6.09708822285 -5.20094934485 -4.33534567646 -3.53217600112 -2.83222926711 -2.16046918046 -1.53604151277 -0.989913417414 -0.529172515157 
6.65701428571 -6.84111637637 -5.96117376223 -5.0940577857 -4.25594229198 -3.46570200929 -2.77511515108 -2.11634065124 -1.50580276451 -0.971271568159 -0.520809480507 
6.70747142857 -6.68231939014 -5.82346091146 -4.98482673222 -4.17267432619 -3.39744185086 -2.71704508881 -2.07175004771 -1.47561705504 -0.953144073541 -0.513382085914 
6.75708571429 -6.55491579924 -5.70837268459 -4.88390663215 -4.08798231684 -3.33066272409 -2.66292493679 -2.03046864918 -1.44656079447 -0.934938606858 -0.50386061845 
6.80635714286 -6.43495192943 -5.58697597289 -4.77479785676 -3.99977872975 -3.26718129296 -2.60884569355 -1.98867128297 -1.41838966719 -0.918981290324 -0.496674141174 
6.85647142857 -6.31680571475 -5.47547631027 -4.67461943833 -3.9167899312 -3.20851560545 -2.5581566287 -1.94878470331 -1.39066588485 -0.902029272331 -0.487794097404 
6.90701428571 -6.17814997029 -5.35700880869 -4.58051921386 -3.83889516203 -3.12750007739 -2.50097298971 -1.90868698292 -1.36287133166 -0.885127643635 -0.480622900668 
6.95671428571 -6.04393747069 -5.23929665306 -4.48741773066 -3.76288020329 -3.04676276681 -2.44462804874 -1.86967247565 -1.33612410657 -0.86942104848 -0.47451385701 
7.00624285714 -5.93093671438 -5.14123499653 -4.40195547003 -3.69036914175 -2.99034959034 -2.39828803356 -1.83395189545 -1.31074330871 -0.853100285224 -0.465794915516 
7.05635714286 -5.82426186749 -5.04898374589 -4.31428028495 -3.61100507045 -2.93510922967 -2.35032847764 -1.79618917429 -1.28480459723 -0.837936636357 -0.459257625269 
7.10562857143 -5.72232676147 -4.95841890951 -4.23172282747 -3.5389911298 -2.88117459453 -2.30537052212 -1.76121782247 -1.26032385114 -0.82290353231 -0.451962325928 
7.1549 -5.60708666895 -4.86579326989 -4.15227499913 -3.47070730283 -2.82843660842 -2.26154153634 -1.72765562777 -1.23694557685 -0.808294737589 -0.444616860602 
7.20544285714 -5.48543477149 -4.77276448221 -4.07001510828 -3.3973459752 -2.77610254793 -2.21595709075 -1.69230285062 -1.2132137507 -0.794414394354 -0.438700895295 
7.25548571429 -5.38384904686 -4.69005307377 -3.99654059893 -3.33282292294 -2.72886786924 -2.17573092335 -1.66073022299 -1.19089838462 -0.779899261696 -0.430803437795 
7.305 -5.27308595716 -4.58021349437 -3.91176617958 -3.27038511805 -2.66210696948 -2.12939719953 -1.6282224426 -1.16805101228 -0.766381110026 -0.424855197092 
7.35555714286 -5.16086148012 -4.46939701224 -3.82660885004 -3.20781174264 -2.59463820553 -2.08278350531 -1.59571697746 -1.14530852793 -0.753003605952 -0.419108933338 
7.40601428571 -5.06954090359 -4.39294229055 -3.75838683479 -3.1485067633 -2.55129052337 -2.04570466091 -1.56651063269 -1.12439735387 -0.739218814627 -0.411406145642 
7.4558 -4.98378523277 -4.31739029383 -3.68681348721 -3.08675149812 -2.51533677622 -2.00876424209 -1.53552066191 -1.1031525777 -0.726390479301 -0.405848861437 
7.50522857143 -4.90096683541 -4.24404366742 -3.61946744956 -3.02956528618 -2.47972849681 -1.97392448476 -1.50665042786 -1.08301829849 -0.713760484318 -0.399686625152 
7.5551 -4.80788287318 -4.16753562264 -3.55448991645 -2.97225235818 -2.42747586938 -1.93599345284 -1.47925762632 -1.06346753284 -0.701299895325 -0.393154131726 
7.60488571429 -4.70952679298 -4.09368170474 -3.48884436189 -2.90884277758 -2.36878359215 -1.89473561813 -1.45028378077 -1.04352160907 -0.68952889595 -0.388271592219 
7.65491428571 -4.62283018557 -4.02452733924 -3.42781048389 -2.85254316645 -2.31961835379 -1.85850505041 -1.42389521908 -1.024824228 -0.677655701179 -0.382191534876 
7.70512857143 -4.53576119244 -3.94067459218 -3.36109001729 -2.80473055128 -2.28171894758 -1.8253068631 -1.39752826929 -1.00609287026 -0.665849334813 -0.376085457802 
7.75472857143 -4.44505642325 -3.85053091502 -3.29156205148 -2.75789458925 -2.24311759301 -1.79123504372 -1.37056085572 -0.987365421767 -0.654550907259 -0.370938947831 
7.804 -4.36595708743 -3.77985897638 -3.23349726177 -2.71258471402 -2.20755223275 -1.76126435823 -1.34698679949 -0.970422634154 -0.643509560192 -0.364760960254 
7.85377142857 -4.2958592404 -3.71940170749 -3.17722898724 -2.65923892578 -2.15940937027 -1.72663211777 -1.32224438352 -0.953109464444 -0.632536258992 -0.359573011877 
7.90381428571 -4.22748663337 -3.66039894599 -3.12064709904 -2.60388610868 -2.10866565522 -1.69063785176 -1.29700115308 -0.935610359824 -0.621734915018 -0.355006078275 
7.95325714286 -4.15854265051 -3.59860814923 -3.06812002267 -2.55986215436 -2.07039821814 -1.66149464057 -1.27533973552 -0.919989677945 -0.611348560384 -0.349087603322 
8.00285714286 -4.08050755 -3.53835139816 -3.01500858017 -2.51440527363 -2.0430185493 -1.63410382027 -1.25214541378 -0.903607875845 -0.601260906941 -0.344168785928 
8.05324285714 -3.9997593913 -3.47807396018 -2.96163249956 -2.46842443031 -2.01696299652 -1.60658870999 -1.22839574413 -0.886846964957 -0.591226474549 -0.339618534469 
8.10344285714 -3.93504648711 -3.42134516905 -2.91223517165 -2.42698776828 -1.9851366996 -1.58057470338 -1.20815917453 -0.872214920343 -0.581469825553 -0.333881323172 
8.15288571429 -3.86162599796 -3.35744990259 -2.86164837948 -2.38576280315 -1.94243237664 -1.54978322528 -1.18638179657 -0.856898014247 -0.571663275769 -0.329279855067 
8.20291428571 -3.7872616306 -3.29181684885 -2.81043986923 -2.34446626722 -1.89756643129 -1.51808486356 -1.16420878121 -0.841464813793 -0.561871669332 -0.324966161121 
8.25347142857 -3.72377211929 -3.23833809786 -2.76496233963 -2.30602837374 -1.86616608369 -1.49323160145 -1.14516990498 -0.827724293523 -0.552616043537 -0.319526842766 
8.30315714286 -3.66704472317 -3.18188029443 -2.71444144754 -2.26515609554 -1.8368918527 -1.46788771383 -1.12507261715 -0.813382322123 -0.543766410917 -0.315081158015 
8.3526 -3.61369749168 -3.12613378448 -2.66346581611 -2.22405686962 -1.80879922686 -1.44299267198 -1.10495226288 -0.799160244168 -0.535164278082 -0.310952744266 
8.4023 -3.55480724725 -3.07513488501 -2.6207469205 -2.1890489453 -1.78025071738 -1.42017967428 -1.08746736982 -0.78650284745 -0.526667477916 -0.305986351653 
8.45215714286 -3.50006171967 -3.02775383519 -2.57741962159 -2.14991467337 -1.74847126074 -1.39497057953 -1.06840167461 -0.773084899265 -0.518133529177 -0.301613372818 
8.50228571429 -3.44731333671 -2.98186943562 -2.53380994011 -2.10902515952 -1.7151015419 -1.36863931076 -1.04867518598 -0.759326654907 -0.509615854392 -0.297584364423 
8.55222857143 -3.3938443771 -2.93644495429 -2.49384117786 -2.07433124191 -1.68753862523 -1.34654631596 -1.03180461547 -0.747238285578 -0.501608986132 -0.292983074441 
8.60261428571 -3.33578829997 -2.88261865284 -2.45075003565 -2.04169657943 -1.65880192168 -1.32382589266 -1.01448540856 -0.734753772768 -0.493451021262 -0.288741430822 
8.65212857143 -3.27496526073 -2.82207655912 -2.40502168051 -2.01039102228 -1.628544477 -1.30008055469 -0.996482286386 -0.721862254387 -0.485283712519 -0.285131465605 
8.70165714286 -3.2216236226 -2.77304032613 -2.36510988616 -1.9793148366 -1.60183923966 -1.27895914095 -0.980381527673 -0.710263932395 -0.477662361882 -0.281044789673 
8.75118571429 -3.17154183471 -2.7324415417 -2.3294557632 -1.94805436128 -1.57751696615 -1.25911103244 -0.96509950584 -0.699255220408 -0.47034975305 -0.27681880744 
8.80155714286 -3.11351982737 -2.69783251605 -2.29678543935 -1.91401065631 -1.55447279811 -1.23829147249 -0.948122205908 -0.687077792837 -0.462730693874 -0.273088246908 
8.85108571429 -3.06126578627 -2.66125786598 -2.26354119352 -1.88205106564 -1.53138770691 -1.21849171749 -0.932343886062 -0.675788229473 -0.455495359237 -0.269320572763 
8.9006 -3.01532608829 -2.62028120256 -2.22969196266 -1.85503956684 -1.50859257159 -1.20065102159 -0.918870654434 -0.665988447596 -0.448787575407 -0.265185320554 
8.95098571429 -2.97155123445 -2.575409411 -2.1888653049 -1.82083149099 -1.48096848338 -1.1788344194 -0.902494869371 -0.654512545974 -0.441493006821 -0.261577351548 
9.00135714286 -2.92855179476 -2.53085273897 -2.14893425676 -1.78774584783 -1.45376907755 -1.15750088009 -0.886512960226 -0.643320461667 -0.434363271122 -0.258028212144 
9.05088571429 -2.88501626123 -2.49510314292 -2.11854026508 -1.76205962392 -1.43355239856 -1.14122049945 -0.873998070004 -0.634225433642 -0.428108586157 -0.254107950479 
9.10125714286 -2.83712720763 -2.45304022412 -2.08486190337 -1.73551414942 -1.40938323457 -1.12233857565 -0.859560936502 -0.623752328972 -0.4213659773 -0.250647782467 
9.15078571429 -2.78824229671 -2.41076667964 -2.05245039906 -1.71070342038 -1.38521939619 -1.10351074365 -0.845232685513 -0.613275664421 -0.414734002982 -0.247429499594 
9.20031428571 -2.7463348441 -2.3745060667 -2.02190555232 -1.68558359178 -1.36445689108 -1.08697120476 -0.832564393338 -0.6041543329 -0.408649265637 -0.243905133598 
9.25068571429 -2.70581315271 -2.33936902294 -1.99140941101 -1.659619264 -1.34370027788 -1.07047604017 -0.819955320165 -0.595064353618 -0.402549565352 -0.240372117834 
9.30021428571 -2.66916783369 -2.30741548122 -1.96080848971 -1.63068072373 -1.32020124946 -1.0519571748 -0.806185896604 -0.585378952471 -0.396199270408 -0.237151990778 
9.34972857143 -2.63157274036 -2.27488237553 -1.93096618524 -1.60387150344 -1.29867685399 -1.03493249031 -0.79324044857 -0.576188330699 -0.39014874273 -0.233935277505 
9.40011428571 -2.59380832867 -2.24214437865 -1.90375244875 -1.58151696855 -1.27998065103 -1.02032441325 -0.782261593241 -0.568218962626 -0.384661469529 -0.230475597846 
9.44964285714 -2.55098410615 -2.20509030393 -1.87201435952 -1.55593263623 -1.2622316059 -1.00466889444 -0.769474173735 -0.558868879725 -0.378756860606 -0.227468429662 
9.49915714286 -2.50732994868 -2.16738580042 -1.83998754725 -1.53048129112 -1.24519419306 -0.989360529111 -0.756693810102 -0.549450366605 -0.372873226425 -0.224572392018 
9.54868571429 -2.47194085206 -2.13670643701 -1.81389793779 -1.50870747882 -1.22742612931 -0.975255541184 -0.746020937399 -0.541774309091 -0.367659890195 -0.221421938895 
9.59905714286 -2.43648688342 -2.10597043744 -1.78778743237 -1.48692111373 -1.2093827626 -0.960871814381 -0.735070779791 -0.533851200428 -0.362329420011 -0.218316202736 
9.64858571429 -2.40492422189 -2.07874479993 -1.76476387388 -1.4666653396 -1.1893256934 -0.945220062643 -0.723293735223 -0.525385680074 -0.356593594204 -0.215409420993 
9.69811428571 -2.37308522341 -2.05081529015 -1.74096457215 -1.44625219822 -1.17066266161 -0.930480586154 -0.712107146655 -0.517367697615 -0.351191781634 -0.212514039544 
9.74848571429 -2.33827989229 -2.0216786551 -1.71653044563 -1.42620772867 -1.15502762651 -0.917917501172 -0.702537932159 -0.510414252324 -0.346451174093 -0.209544186924 
9.79971428571 -2.30621397766 -1.99024484591 -1.68859370791 -1.40285615944 -1.13608877268 -0.903237894354 -0.691347131231 -0.502310764592 -0.341181928258 -0.206591253699 
9.84924285714 -2.27671703088 -1.95903585392 -1.66025936882 -1.37936816998 -1.11723219322 -0.88876760801 -0.680361194622 -0.494299227612 -0.336078283122 -0.203775332045 
9.89877142857 -2.24498596882 -1.93172494833 -1.63697729646 -1.3601086568 -1.10164651541 -0.876316161483 -0.670812546465 -0.487392858478 -0.331428042743 -0.20103069181 
9.94828571429 -2.21510224075 -1.90513357056 -1.61420448225 -1.34109287271 -1.08635149776 -0.864472811791 -0.66191792451 -0.480940335237 -0.327057763287 -0.198314521795 
