k[h/Mpc] dP/dk(z=0.00) dP/dk(z=0.08) dP/dk(z=0.17) dP/dk(z=0.29) dP/dk(z=0.42) dP/dk(z=0.59) dP/dk(z=0.80) dP/dk(z=1.08) dP/dk(z=1.45) dP/dk(z=2.00) 
90.891 -0.00190779408123 -0.00160587290425 -0.00133694782613 -0.00109564822075 -0.000880071782932 -0.000695178828021 -0.000532566638337 -0.000394972721029 -0.000278760524285 -0.000183390892466 
92.727 -0.00178854519228 -0.00150476645967 -0.00125265309781 -0.00102591043025 -0.000823688255285 -0.000650710093548 -0.000498128865293 -0.000369755702648 -0.000260490903538 -0.000171396273143 
94.6 -0.00167601020786 -0.00141048959308 -0.00117308079614 -0.000960341928226 -0.000770981041535 -0.000608799719193 -0.000465751718406 -0.00034485968274 -0.00024332778161 -0.000160171527314 
96.511 -0.0015709774786 -0.0013210184177 -0.00109831169742 -0.000898995579953 -0.000721308436699 -0.000569004281972 -0.000435560200928 -0.000322593383062 -0.000227526056359 -0.000149562325365 
98.461 -0.00147231247921 -0.00123746507894 -0.00102864753449 -0.000841582451826 -0.000675158617885 -0.000532436961385 -0.000407034308349 -0.000301892995634 -0.000212540760945 -0.000139739115306 
100.45 -0.0013798171169 -0.00115956307933 -0.000963426753277 -0.000787885701712 -0.000631623673333 -0.000498357940369 -0.000380643925974 -0.000281780048424 -0.000198585324464 -0.000130545590828 
102.48 -0.00129322738608 -0.00108583019843 -0.000902245191694 -0.000737058252964 -0.000590565224362 -0.000465801829716 -0.00035558758934 -0.000263232560614 -0.000185460617966 -0.000121922165968 
104.55 -0.00121394602586 -0.00101938620624 -0.000846002922392 -0.000691144832813 -0.000553509822117 -0.000436231483311 -0.000333069514183 -0.000246476469589 -0.000173574982873 -0.000114087220525 
106.66 -0.00113431618249 -0.000952475803257 -0.000789986376354 -0.000645513539537 -0.0005168500343 -0.000407117768885 -0.000311039335486 -0.000229942077735 -0.000161779311852 -0.000106278915379 
108.82 -0.00106609728902 -0.000894249721976 -0.000741866925158 -0.000605752833764 -0.000484796535216 -0.000381609769748 -0.000291263370661 -0.000215379751504 -0.000151521843865 -9.95210322347e-05 
111.01 -0.000998790167746 -0.000837433852778 -0.000694735818395 -0.000566922199248 -0.000453702840144 -0.000356729668874 -0.000271980063393 -0.00020116734749 -0.000141485799567 -9.29047420472e-05 
113.26 -0.000934700080935 -0.000783749811977 -0.000649589858176 -0.000530213614898 -0.000423864890197 -0.000333458402253 -0.000254369394352 -0.000187820819907 -0.000132048779846 -8.66842338821e-05 
115.54 -0.000878340538038 -0.000735996324303 -0.000609864705515 -0.000497128857546 -0.000397189023776 -0.000312600734047 -0.000238077803742 -0.000175916715038 -0.000123635653805 -8.11551006793e-05 
117.88 -0.000820198529846 -0.000686780120471 -0.000569109193956 -0.000463720587154 -0.000370727689432 -0.000291363572279 -0.000221558469222 -0.000163755543918 -0.000115069192165 -7.55115479124e-05 
120.26 -0.000770927437982 -0.000645827268942 -0.000534377440878 -0.000435383827262 -0.00034778196122 -0.000272995565757 -0.000208348261144 -0.000153562042321 -0.000107858746396 -7.07747922165e-05 
122.69 -0.000721108516276 -0.000603632358459 -0.000499453641885 -0.000406798376135 -0.000324810276135 -0.000255274880977 -0.000194279987381 -0.000143270448446 -0.000100586820182 -6.59603006159e-05 
125.17 -0.000676068470334 -0.000565711711618 -0.000467925167827 -0.000381268202702 -0.000304138590757 -0.000238955948173 -0.000181480156186 -0.000133913092174 -9.39820201758e-05 -6.16184266809e-05 
127.7 -0.000633857107825 -0.000530179838174 -0.000438446613574 -0.000356560182946 -0.000284608092505 -0.000223091958633 -0.00016986040792 -0.000125153969301 -8.78143977933e-05 -5.75530328589e-05 
130.28 -0.000594392292291 -0.000496926089623 -0.00041071563226 -0.000333934777393 -0.000266561736396 -0.000208986016397 -0.000158818257095 -0.000117031887446 -8.20748523063e-05 -5.37645149006e-05 
132.91 -0.000557802842682 -0.000466057594078 -0.000385361827198 -0.000313509458445 -0.00024944784157 -0.000195610609903 -0.000148710424267 -0.000109515768543 -7.67687996279e-05 -5.03294651955e-05 
135.59 -0.000522611217165 -0.000436594617281 -0.000360618686738 -0.000293010166627 -0.000233435355111 -0.000183079140128 -0.000139021978796 -0.000102352183193 -7.17185269562e-05 -4.69642409114e-05 
138.33 -0.000488376358322 -0.000408026393345 -0.000336378610257 -0.000273300726297 -0.00021788445837 -0.000170761184632 -0.000129544112078 -9.5340980281e-05 -6.67667365685e-05 -4.36979657074e-05 
141.13 -0.000458132833596 -0.000382326357057 -0.000315779429525 -0.000256451160785 -0.00020397488163 -0.000159610040172 -0.000121240938687 -8.91727455988e-05 -6.24641347537e-05 -4.09030000563e-05 
143.98 -0.000429491422577 -0.000358376580509 -0.000295705647554 -0.000240224315665 -0.000191103105405 -0.000149557313616 -0.000113413896521 -8.33929432439e-05 -5.83864336263e-05 -3.81991267829e-05 
146.89 -0.000403207593745 -0.000336215599721 -0.00027725002349 -0.000224998021803 -0.000179019250671 -0.000139987491645 -0.000106159697378 -7.8018347931e-05 -5.45786815058e-05 -3.56861145338e-05 
149.85 -0.000377933888616 -0.000315169231348 -0.00025991229126 -0.000210521924288 -0.00016748595954 -0.000130995325065 -9.9279281765e-05 -7.29477770008e-05 -5.10156435736e-05 -3.33753973572e-05 
152.88 -0.000353062161974 -0.000294290942241 -0.000242561785532 -0.000196712975268 -0.000156258361285 -0.00012217805888 -9.25494261698e-05 -6.79653085098e-05 -4.7541036353e-05 -3.10588368755e-05 
155.97 -0.000331298210024 -0.000276058690092 -0.000227317497627 -0.000184489708404 -0.000146323240859 -0.000114431095038 -8.6645998397e-05 -6.36054278016e-05 -4.44353571738e-05 -2.9041621378e-05 
159.12 -0.000311020684676 -0.000258892291984 -0.000213171283925 -0.000172530408064 -0.000137179544617 -0.000107121228577 -8.10892573233e-05 -5.95068435987e-05 -4.1565928573e-05 -2.71760231164e-05 
162.33 -0.000291395798811 -0.000242766904626 -0.000199744295557 -0.000161669668696 -0.000128313647145 -0.000100178983159 -7.58022476543e-05 -5.55926357302e-05 -3.88368470661e-05 -2.53420385362e-05 
165.61 -0.000272472844657 -0.00022681733058 -0.000186593029643 -0.000151043261756 -0.000119776740677 -9.34776473418e-05 -7.06899384813e-05 -5.1848480893e-05 -3.61802729577e-05 -2.3614698178e-05 
168.96 -0.000255663952755 -0.000212608908426 -0.000174766799607 -0.000141391384096 -0.000112197284263 -8.75367021145e-05 -6.61679629001e-05 -4.84766567554e-05 -3.38316691461e-05 -2.20769837723e-05 
172.37 -0.000240055331451 -0.000199541639917 -0.000163856902361 -0.000132753102494 -0.000105179126919 -8.20178577016e-05 -6.1978270042e-05 -4.53934404651e-05 -3.16500020003e-05 -2.0644982425e-05 
175.85 -0.000224224774044 -0.00018628711919 -0.00015339788925 -0.000123807863742 -9.81126070997e-05 -7.6461272981e-05 -5.77598569129e-05 -4.22945386001e-05 -2.9495836195e-05 -1.92315519291e-05 
179.41 -0.000210344079195 -0.000174914967497 -0.000143477185877 -0.000116014643594 -9.18592968656e-05 -7.1585752144e-05 -5.40426968221e-05 -3.95442928722e-05 -2.75651135725e-05 -1.79751834844e-05 
183.03 -0.00019748685175 -0.000163986511993 -0.000134565402024 -0.000108722513485 -8.60889200503e-05 -6.70381923175e-05 -5.05843171039e-05 -3.70204283522e-05 -2.57622734407e-05 -1.67886756534e-05 
186.73 -0.000184729082293 -0.000153245429889 -0.000126016609961 -0.000101638616033 -8.04386323046e-05 -6.25983315514e-05 -4.72182525379e-05 -3.45379807383e-05 -2.40569748432e-05 -1.56621546177e-05 
190.5 -0.000173268346007 -0.00014387836561 -0.000117908526376 -9.52470143846e-05 -7.53246708581e-05 -5.86248832751e-05 -4.41931796801e-05 -3.23027644558e-05 -2.24853865981e-05 -1.46561150357e-05 
194.35 -0.000162054766607 -0.000134624849705 -0.000110313898612 -8.89827933021e-05 -7.03662469963e-05 -5.47224873626e-05 -4.12535962815e-05 -3.01244325631e-05 -2.09516048311e-05 -1.36317565139e-05 
198.28 -0.000152210814206 -0.00012621848654 -0.000103451818897 -8.34357614273e-05 -6.59497408533e-05 -5.12508725833e-05 -3.86201519183e-05 -2.82099615171e-05 -1.96268775921e-05 -1.27582198975e-05 
202.28 -0.000142674780133 -0.000118158189129 -9.69141684197e-05 -7.81163961359e-05 -6.1695383899e-05 -4.79553346552e-05 -3.61068400517e-05 -2.63556235869e-05 -1.83168780384e-05 -1.19193626719e-05 
206.37 -0.000133393138378 -0.00011053638477 -9.05719867744e-05 -7.29904294194e-05 -5.76214933408e-05 -4.47655469824e-05 -3.37031161715e-05 -2.45731855215e-05 -1.70773433378e-05 -1.11055181653e-05 
210.54 -0.000125297137564 -0.000103814629486 -8.49486030304e-05 -6.84122270059e-05 -5.40172659889e-05 -4.1934805567e-05 -3.15401921425e-05 -2.30174478719e-05 -1.59848366262e-05 -1.03850763917e-05 
214.79 -0.000117495953122 -9.71918288536e-05 -7.9556678177e-05 -6.40525419036e-05 -5.0529636009e-05 -3.92155324135e-05 -2.94804965193e-05 -2.15149578516e-05 -1.49381275797e-05 -9.69680282821e-06 
219.13 -0.000109821321856 -9.09255196875e-05 -7.43930071845e-05 -5.98642025215e-05 -4.72204379377e-05 -3.66349874343e-05 -2.75478648339e-05 -2.00648616378e-05 -1.39219269481e-05 -9.03989779914e-06 
223.56 -0.000103039378558 -8.53039907019e-05 -6.97559245118e-05 -5.61088548695e-05 -4.42304791469e-05 -3.43001230459e-05 -2.57639630789e-05 -1.87620147806e-05 -1.30173872246e-05 -8.44999084334e-06 
228.07 -9.66389636288e-05 -7.99291108822e-05 -6.53316343618e-05 -5.25383038772e-05 -4.13959962279e-05 -3.20833753576e-05 -2.40882328552e-05 -1.7548094692e-05 -1.21597073104e-05 -7.89149681309e-06 
232.68 -9.04255321044e-05 -7.47567962902e-05 -6.10866671966e-05 -4.90943503338e-05 -3.86650353201e-05 -2.99632346769e-05 -2.2495085346e-05 -1.63626006094e-05 -1.13424493762e-05 -7.35736350861e-06 
237.38 -8.49128207934e-05 -7.01667629845e-05 -5.73060430875e-05 -4.60517995692e-05 -3.62453289482e-05 -2.80763818769e-05 -2.10703665305e-05 -1.53259166159e-05 -1.06197960031e-05 -6.88299235571e-06 
242.17 -7.94628645796e-05 -6.5631564311e-05 -5.35810497435e-05 -4.30394590978e-05 -3.38709154032e-05 -2.62304202024e-05 -1.96613471439e-05 -1.42998299111e-05 -9.89793596847e-06 -6.41389934321e-06 
247.07 -7.43878384558e-05 -6.14438510399e-05 -5.01472051911e-05 -4.02542875965e-05 -3.16613666155e-05 -2.44854860533e-05 -1.83672316066e-05 -1.33426080051e-05 -9.23867323951e-06 -5.98404893636e-06 
252.06 -6.98481065635e-05 -5.76508945072e-05 -4.70372446068e-05 -3.77354341721e-05 -2.96879978959e-05 -2.29437653708e-05 -1.72052483162e-05 -1.250244498e-05 -8.643655464e-06 -5.5974840325e-06 
257.15 -6.5447776646e-05 -5.399673166e-05 -4.40298071994e-05 -3.53322320512e-05 -2.77609244889e-05 -2.14778903173e-05 -1.60732294345e-05 -1.16813297689e-05 -8.07337138369e-06 -5.22472622031e-06 
262.34 -6.13264089245e-05 -5.06019651743e-05 -4.12353697443e-05 -3.30674212484e-05 -2.59740436003e-05 -2.00717754043e-05 -1.50217429717e-05 -1.09001260683e-05 -7.53925245155e-06 -4.87734023756e-06 
267.64 -5.74237699097e-05 -4.73397725415e-05 -3.85792028869e-05 -3.09100678872e-05 -2.42789770326e-05 -1.87504651021e-05 -1.4026747036e-05 -1.01841963872e-05 -7.0348019258e-06 -4.54812551688e-06 
273.05 -5.37824353861e-05 -4.43134753518e-05 -3.6093818595e-05 -2.89225741788e-05 -2.26915715709e-05 -1.75270884195e-05 -1.31113769613e-05 -9.51093764155e-06 -6.5653676522e-06 -4.24281658262e-06 
278.57 -5.04790012449e-05 -4.15979161441e-05 -3.38660604737e-05 -2.71094346756e-05 -2.12649547718e-05 -1.64220972794e-05 -1.22828350653e-05 -8.88990061296e-06 -6.14201177906e-06 -3.96909878976e-06 
284.19 -4.72692982334e-05 -3.89214289094e-05 -3.16779944751e-05 -2.53586960494e-05 -1.98914810497e-05 -1.53321536782e-05 -1.14657622735e-05 -8.30886795482e-06 -5.73188973974e-06 -3.70160526536e-06 
289.94 -4.42859352761e-05 -3.64553270803e-05 -2.96556349443e-05 -2.37265252533e-05 -1.85993686731e-05 -1.43318044643e-05 -1.07053580665e-05 -7.75953564482e-06 -5.35062093728e-06 -3.45330234755e-06 
295.79 -4.1542636521e-05 -3.41784594439e-05 -2.7796516397e-05 -2.22348018582e-05 -1.74242733618e-05 -1.34399663724e-05 -1.00289432895e-05 -7.25796098443e-06 -5.00327143268e-06 -3.2290518689e-06 
301.77 -3.88979104679e-05 -3.19899188892e-05 -2.60056658753e-05 -2.07908032316e-05 -1.62866227279e-05 -1.25410829689e-05 -9.36200687904e-06 -6.77321882004e-06 -4.66730346624e-06 -3.01006576812e-06 
307.86 -3.64922390514e-05 -3.00132790704e-05 -2.43791385835e-05 -1.94728852915e-05 -1.52478520977e-05 -1.17369068016e-05 -8.76737571966e-06 -6.33803950271e-06 -4.36519099997e-06 -2.81261278978e-06 
314.08 -3.41308141187e-05 -2.80429497719e-05 -2.27708906854e-05 -1.82048795719e-05 -1.42517557935e-05 -1.09749823796e-05 -8.18491979109e-06 -5.91102040314e-06 -4.0684239533e-06 -2.62188234227e-06 
320.43 -3.19940711392e-05 -2.63396602039e-05 -2.14008685778e-05 -1.70653039381e-05 -1.33219712605e-05 -1.02647500534e-05 -7.63335560478e-06 -5.52398737521e-06 -3.80235702506e-06 -2.44961435182e-06 
