k[h/Mpc] d^2P/dk^2(z=0.00) d^2P/dk^2(z=0.08) d^2P/dk^2(z=0.17) d^2P/dk^2(z=0.29) d^2P/dk^2(z=0.42) d^2P/dk^2(z=0.59) d^2P/dk^2(z=0.80) d^2P/dk^2(z=1.08) d^2P/dk^2(z=1.45) d^2P/dk^2(z=2.00) 
3.71547142857 27.3055470931 22.5211339697 16.9239021324 12.4597838152 10.6942671799 9.83456308047 6.990133507 3.85859318254 2.19658799342 0.936338086027 
3.7644 8.54585489038 12.9494947337 15.9553463969 15.2704958932 8.99336114779 4.17929981806 3.08771569836 3.04915466476 1.49070239213 0.833267050492 
3.81477142857 25.7432683371 18.6920193072 13.9752105866 11.613942719 11.6013236062 9.90078403875 6.63417248659 3.47999697925 1.985008241 0.801735273444 
3.86567142857 19.6314593154 16.6440939524 14.2805737883 12.3029894054 10.2639432097 7.71565473934 5.35316826851 3.34375256338 1.84739303624 0.82596249065 
3.91434285714 14.9546502517 13.4052372472 11.6104615499 8.85263805425 4.91136242054 5.22964067564 4.26669661209 2.72347194815 1.53667297979 0.738540084198 
3.9636 21.1123586724 18.3602256763 15.6912807961 13.3972026154 11.4681746011 7.4074311769 4.81813799305 3.09797445439 1.54820215999 0.694331717377 
4.0139 16.9460261752 14.8616718097 12.8019504038 10.6193451022 8.42341695681 6.50278491771 4.6882801077 3.06244091251 1.70344117642 0.77694554075 
4.06341428571 14.4960014244 12.7676090568 10.9367392339 9.17593149885 7.45900701237 5.7898657039 4.17614772347 2.72677908494 1.56105959431 0.681365134927 
4.11422857143 14.5103945453 12.8457613449 11.0580956611 9.23678611732 7.4589604458 5.74951275699 4.07178315629 2.53937977028 1.30444090756 0.563244233769 
4.16408571429 15.0152068948 12.9470689586 11.1195693494 9.28649260711 7.40765210992 5.90461833379 4.31876235678 2.82243430366 1.60019551548 0.737319265084 
4.21344285714 12.0922808237 13.6826361215 11.3250811264 8.68831855052 8.94247288907 5.5267966628 3.50325862805 2.32163634691 1.23180317401 0.506569047387 
4.26348571429 15.9099369233 11.3839105338 9.44642926039 7.89957151458 4.76819793894 5.35865037283 4.21629308063 2.42210036763 1.29164063405 0.615405779686 
4.31394285714 14.3447421275 11.9755909513 9.69541655623 7.5840208305 5.83966388852 5.59156007244 4.25023852213 2.57701210483 1.46193746819 0.721412189386 
4.3639 10.3940168802 9.49416118486 10.001462 10.142961287 8.32418500268 3.62431696374 2.08332733748 1.8841370875 0.983053662137 0.276732082029 
4.4129 13.5938790679 11.2620481443 8.93256044792 7.00818285314 5.63876552128 5.41358130529 4.06305807301 2.41443698729 1.3905924176 0.682151878008 
4.46294285714 13.4941711801 9.79561496574 7.94818947869 6.78419373488 5.47936250677 5.15378286066 3.71640310427 2.06308916981 1.16947280191 0.526018303727 
4.51365714286 9.32130760254 10.7496457706 9.97134271689 8.22645555428 6.68715888556 3.47920148642 2.3324944266 1.97025419482 1.00482485452 0.391747780583 
4.56387142857 11.3899934123 9.93364535716 8.73284305847 7.62214833453 6.18382936717 4.44081426498 3.20277348096 2.25675742954 1.35905644771 0.647727339094 
4.61287142857 8.75840192414 7.70299017896 5.29092111624 2.99858377322 2.40286096486 4.12762676112 3.336754074 1.59065577107 0.661227684829 0.233674389251 
4.66188571429 11.0511031654 9.61754459803 8.67897897583 7.72189199393 6.22068529517 4.1222147255 2.88585442525 2.08992339038 1.27845730676 0.607325507987 
4.71132857143 11.2067976939 9.84648676581 8.25888662298 6.76123316269 5.66795708759 3.96358315897 2.62950139421 1.64104102615 0.904682401743 0.390557967436 
4.76118571429 8.48656978753 7.32766006755 6.90317187554 6.21867867495 4.34990318758 3.52883683311 2.67043438875 1.78809529742 0.991397225842 0.405968615173 
4.81148571429 8.37518794892 7.77747392927 7.18107561719 6.24598885178 4.66261695057 3.62653120412 2.66603731988 1.79516294735 1.06167376118 0.474973298934 
4.86185714286 10.3680486448 7.46549218099 5.71666723927 4.70006818077 4.06399225677 3.22568715558 2.34362738911 1.48890785025 0.717150488127 0.282177576727 
4.91207142857 8.73912286819 7.14665285319 6.30002025305 5.48512110774 4.09069761248 3.21776785635 2.51213431359 1.84738622903 1.14853522077 0.57628105875 
4.96151428571 6.72895673289 8.17235641477 6.57857484275 4.77505483401 5.2369103861 4.1773943965 2.63882436207 1.23748136229 0.536198300349 0.128809167698 
5.01205714286 8.32537909157 6.67838205328 5.87451027567 5.12409534355 3.79762553113 3.06649163962 2.40141029936 1.7606401104 1.10738476739 0.569106737339 
5.06158571429 6.5179036688 5.88608022181 5.05717108412 4.23289449395 3.53661223723 2.04123243394 1.49792842117 1.25367979186 0.636291229249 0.187297385924 
5.11067142857 7.78336449591 6.71987088645 5.78304330318 4.85365793574 3.8927257615 3.31568800827 2.45635204042 1.57680621553 0.957464790481 0.483069022414 
5.16148571429 8.1970869453 7.23160282528 6.23239847959 5.25976263916 4.32818145755 3.36306348337 2.22016781513 1.19423228412 0.598710376892 0.215195543507 
5.2116 6.42843225804 5.56646945205 4.78179282603 3.96245761627 3.02400462963 2.53252336469 2.0120658808 1.45679474712 0.872074425276 0.423465471865 
5.2613 5.98172709802 5.23423499481 4.51787303541 3.58078954131 2.20358841851 2.25742577025 1.8679941913 1.22569757812 0.649108620706 0.274683207795 
5.3115 6.92019097478 6.06371629487 5.21583553174 4.52637974562 4.11594059122 2.81751404364 1.9380543177 1.32841220906 0.778247049813 0.346842495244 
5.36188571429 7.03030466645 6.13632387293 5.29731558462 4.64697211665 4.34279886784 2.67951546101 1.73471648658 1.19183527069 0.632280155442 0.227643079241 
5.4114 5.53941765392 4.83184464585 4.15592150584 3.37499488083 2.34824076455 2.39881008006 1.91676546026 1.22818192666 0.736108274574 0.355051984621 
5.46041428571 5.34047432232 4.7325188562 4.06277773601 3.23203541855 2.14737670662 2.4378946972 1.91934015598 1.08853782406 0.599864952901 0.24565082816 
5.51002857143 5.98199203572 4.93618646636 4.30272367118 3.80908095242 3.24271183802 2.1454886534 1.54395992011 1.17761849081 0.699657181901 0.337117757134 
5.55988571429 6.2437874408 4.53928071091 4.10402265437 3.95738230358 3.20125674554 1.82162335702 1.25600976183 1.00211941422 0.522813372645 0.207958885763 
5.6095 4.93363642609 4.72775982047 3.96807883378 3.10202955608 2.54169411589 2.2983014095 1.75557911739 1.14017963845 0.702308823391 0.341749436705 
5.65995714286 4.62101252779 4.9707505322 4.095654164 2.96016578238 2.43259699732 2.31617304142 1.72319434257 0.996125109101 0.521793869295 0.148478035669 
5.71051428571 4.99785564224 4.11639837699 3.5818539629 3.14125183543 2.55148747318 1.93544788372 1.46889043437 1.07224624865 0.686938313539 0.370721736382 
5.75952857143 5.95658726207 5.20898874352 4.46288299746 3.73000287869 3.06743766688 2.04837824657 1.35582838019 0.870301096239 0.42205615381 0.122007829044 
5.80904285714 4.02340477927 3.76016233237 3.31397744283 2.79255473469 2.24917041126 1.79956091332 1.41117909573 1.05191330004 0.712370686997 0.398637427514 
5.85917142857 5.77016659953 3.81341795761 2.86580739735 2.41692798565 2.03993607322 2.10237117492 1.55817959181 0.816471628006 0.336799615039 0.0489906461432 
5.90885714286 4.09958547844 3.65492407249 3.28900937655 2.83557165614 2.14763921057 1.68420959261 1.31721324127 0.993260084951 0.673831963682 0.390297053799 
5.9583 3.69669964381 4.23361259521 3.47682074207 2.6174381908 2.71577055957 1.77482216107 1.17681394059 0.789162057869 0.410705843882 0.0989092738991 
6.00892857143 4.19534213263 3.57715936666 2.9078094677 2.3545045934 2.05864713647 1.64971495919 1.25969589334 0.897849140743 0.580823088997 0.316596589661 
6.0594 3.55402441705 3.12579471857 3.41616535876 3.33127835393 1.93569531018 1.63450034316 1.24630235388 0.809928934392 0.429617612307 0.157219524681 
6.109 3.64191558298 3.16779247952 3.02799843183 2.76073309978 1.88887115387 1.55336222817 1.18726246155 0.816661928053 0.487921006343 0.234282652518 
6.15852857143 4.00559231736 3.5063023191 2.66910742025 2.00476863417 2.04330141412 1.58007143716 1.1684765253 0.803952174332 0.483883806109 0.226070166968 
6.20874285714 4.33792944932 3.7270389012 2.59893082968 1.83118066885 2.15698687085 1.6306152026 1.15942038633 0.761879069636 0.392160703603 0.134256904757 
6.258 3.05477079979 2.90059056794 2.48478812837 2.02317915303 1.73224930987 1.38775039917 1.06546012678 0.773488849406 0.526593142138 0.309006208997 
6.30675714286 4.59629508925 2.96058317849 3.2985378627 3.48332913462 1.63188107454 1.40948167915 1.09105415915 0.695155813477 0.337609363785 0.0539816083219 
6.35764285714 3.05089144348 2.79467117394 2.29245417861 1.82818116004 1.63158125895 1.30571220639 1.00466953163 0.736517791762 0.503475674237 0.301413180375 
6.4076 2.94037281096 3.17340533624 2.31617632486 1.56520893774 2.00288459618 1.49301578413 1.0420358416 0.671947300201 0.353627309364 0.119291552323 
6.45687142857 2.99674025102 2.79759104293 2.27366295832 1.77875966769 1.64441905064 1.30462116583 0.976269345211 0.67584233789 0.417960069998 0.210867286117 
6.50775714286 3.17752674125 2.58620850824 2.35773777995 2.14147479899 1.6012201038 1.25728575097 0.946940412981 0.664484831352 0.405630970765 0.197356566495 
6.55838571429 3.57755110105 2.55433748904 2.60564866039 2.6721270159 1.82286680715 1.35231918531 0.979384258467 0.644171616391 0.339237987332 0.100636266252 
6.60782857143 2.46830960496 2.30294168918 1.95606313087 1.59671918494 1.39648965121 1.11238487735 0.849745022063 0.630168327862 0.42628597087 0.262724902942 
6.65701428571 3.69282673678 3.22364108408 2.39038423593 1.63199816283 1.30648997617 1.21000148471 0.944618640884 0.599406100641 0.331732877797 0.0773345949345 
6.70747142857 2.60150454038 2.2349656845 1.93927247016 1.66854408249 1.39917881764 1.09175636279 0.82284582477 0.597082949768 0.386797486416 0.217069494235 
6.75708571429 2.53425783313 2.40435241526 2.12891469011 1.74547299427 1.29275258072 1.08987948011 0.841247407086 0.574203108309 0.347082541024 0.166750098276 
6.80635714286 2.33525268424 2.52331926889 2.29997152496 1.83484077601 1.28405239408 1.10527681275 0.855369371515 0.569304522594 0.300648486793 0.124959620076 
6.85647142857 2.37981859737 1.92649622949 1.69802693028 1.47714092231 1.05722361881 0.917661921276 0.736455358395 0.537117805612 0.37588586874 0.229432092572 
6.90701428571 3.10684172649 2.76130767734 2.02555459235 1.60518459606 2.14859151095 1.34511633175 0.850226624596 0.562723191234 0.29291798018 0.0543348783376 
6.95671428571 2.29406368998 1.97559999386 1.72098396679 1.45376746596 1.1003948301 0.922285719247 0.719773667974 0.513623894942 0.339138162872 0.191501888564 
7.00624285714 2.26898963641 1.98420153872 1.73004472902 1.474282322 1.17761056542 0.948958043656 0.722649530066 0.511271317275 0.319906214351 0.160575356669 
7.05635714286 1.98827335199 1.69743332118 1.76896493727 1.6930409336 1.02696483131 0.965049318788 0.78441459808 0.523911010773 0.285256511168 0.10031992109 
7.10562857143 2.14942303623 1.97872704227 1.58216409965 1.23011119522 1.16232160543 0.859860444396 0.635124182846 0.469798601239 0.324959367813 0.195807045527 
7.1549 2.52834238963 1.78108436594 1.64274050098 1.5416301141 0.978391081117 0.919222770934 0.727214830698 0.479160053841 0.268033169482 0.102356232419 
7.20544285714 2.28546926826 1.90009999679 1.61231453562 1.36130540563 1.09248751395 0.884571006136 0.671707950947 0.459917295387 0.281217269443 0.131740755439 
7.25548571429 1.77447976004 1.40552294946 1.32414886932 1.21740636009 0.795281545492 0.723097687582 0.590115590875 0.431932904335 0.2988908013 0.183887006435 
7.305 2.69950539822 3.03115942722 2.10009195863 1.30460537822 1.90135029733 1.14843183815 0.722951130162 0.490926913335 0.247139560505 0.056376611121 
7.35555714286 1.74000485451 1.35265167662 1.26866366024 1.17074713861 0.767659861555 0.695568498046 0.562938985444 0.408747517091 0.28206376537 0.170940971678 
7.40601428571 1.87972354767 1.67782993116 1.43549323009 1.17995985691 0.950538185918 0.774147871546 0.594730399809 0.420121216907 0.26433226685 0.134379038982 
7.4558 1.56526753228 1.3572574545 1.43976320035 1.30088293371 0.493801727924 0.709828781013 0.650203863912 0.433327467176 0.251009754796 0.0888691069577 
7.50522857143 1.78576588687 1.61052511728 1.28522098206 1.0130100347 0.946995704811 0.69987238271 0.517955895214 0.381354350651 0.260030504624 0.160469933461 
7.5551 1.94719163622 1.4576863606 1.32058097583 1.28541732728 1.1484978046 0.821280429808 0.580580975697 0.402692395216 0.239678019896 0.101503449425 
7.60488571429 2.00398518611 1.50918552037 1.31654316715 1.26188289754 1.20929812388 0.836136172277 0.583361169633 0.398578574256 0.233188525951 0.0946387402161 
7.65491428571 1.461898606 1.25540933155 1.1234176897 0.988815434656 0.756188275853 0.612258882582 0.471578475564 0.348889544067 0.241468032675 0.148424660212 
7.70512857143 2.00599870189 2.08438713689 1.53401198984 0.915527701051 0.753318656834 0.710001778392 0.57859875605 0.397167378626 0.228771310421 0.0947761335731 
7.75472857143 1.65145166837 1.55043855517 1.26953501865 0.973019154999 0.803187575993 0.663861906318 0.508796952427 0.357971673355 0.226810445782 0.112744429804 
7.804 1.55930710685 1.31823973113 1.08740048702 0.866175548628 0.640462883971 0.552692448182 0.448108780326 0.3297610799 0.221374126395 0.138029203333 
7.85377142857 1.2574835317 1.11115683765 1.17366680203 1.27745543689 1.29409530974 0.838959005524 0.546132963812 0.365946084097 0.219573683032 0.0704417417843 
7.90381428571 1.47507855333 1.2469324028 1.08767043698 0.93476106192 0.733914997977 0.599578602443 0.462731512867 0.333418645273 0.21211006131 0.11207915585 
7.95325714286 1.31375634971 1.25255085221 1.03708850282 0.846040326065 0.814031026313 0.579285762129 0.413488786963 0.298449445656 0.208025636043 0.127327516566 
8.00285714286 1.8328202839 1.17715685242 1.10450192046 0.986898413024 0.289987878659 0.525182798564 0.521766121997 0.362107090629 0.198734583468 0.0710118945079 
8.05324285714 1.37238023175 1.21548315813 1.01419705493 0.838255560506 0.744255781644 0.566996231819 0.42094829577 0.303196999164 0.199570076281 0.1096048348 
8.10344285714 1.20582312256 1.04462804221 0.953823977405 0.812607468715 0.523724175313 0.469418374087 0.385289536977 0.279752985424 0.189141039105 0.11896932045 
8.15288571429 1.76408975796 1.53998256257 1.09244903701 0.854972744387 1.20369715197 0.776119601499 0.495621446438 0.339827151311 0.20754112489 0.0671634546589 
8.20291428571 1.20878615085 1.08384026036 0.954721561479 0.795945311225 0.589915740441 0.491090747224 0.390792645568 0.277148309531 0.183899452315 0.105285760797 
8.25347142857 1.3028079666 1.03173621259 0.844333014581 0.724626908978 0.65225681216 0.492084357418 0.362370019942 0.266415645731 0.182245676595 0.109889308326 
8.30315714286 0.980640985966 1.24086082021 1.18928541314 0.92060568094 0.526119363381 0.52808363182 0.446606488027 0.310892001152 0.17397875317 0.069062924324 
8.3526 1.17729383292 1.01412658021 0.872716435972 0.741888288784 0.610248050212 0.478939153245 0.367276666598 0.264401530736 0.173983857907 0.0979344535651 
8.4023 1.19253491687 1.03814301643 0.846353810059 0.666881301357 0.53858532917 0.439088922916 0.336340760381 0.244950449857 0.16793969005 0.10192037994 
8.45215714286 1.00356074537 0.862529469069 0.891704025655 0.902974879432 0.736235280851 0.572164161551 0.428472227996 0.293305351229 0.174396362478 0.073499974494 
8.50228571429 1.10096294068 0.968139079901 0.848209170958 0.728410682793 0.595129962223 0.478385176832 0.358563510868 0.255612918957 0.165436772274 0.087247011909 
8.55222857143 1.04024253588 0.850919097161 0.75237055343 0.660933844039 0.508648165442 0.406345736355 0.317031418043 0.22847509768 0.155204405197 0.0970151727187 
8.60261428571 1.26422324203 1.28565085029 0.958080229021 0.634459620235 0.632020532251 0.495513992079 0.37043355741 0.26708254155 0.168616145412 0.0713517415724 
8.65212857143 1.19256426299 1.15978859573 0.888997012566 0.630046438486 0.590149766107 0.463616796925 0.356755451238 0.253636608235 0.161280918603 0.0744633566276 
8.70165714286 0.961410164094 0.820330417059 0.722670483334 0.6248327064 0.488227282579 0.389281364237 0.293404981351 0.214712130953 0.146474803663 0.09055961148 
8.75118571429 1.06092912162 0.819078241802 0.717069122824 0.637488189022 0.493923941048 0.412199798238 0.323694256181 0.229827724288 0.148813698347 0.0800886471414 
8.80155714286 1.24283747723 0.555074790385 0.580107660708 0.714218758312 0.421045861979 0.414441833389 0.350390256151 0.253677624562 0.15370141359 0.068033438648 
8.85108571429 0.867218985126 0.921836374628 0.762319341251 0.576332927189 0.511147033225 0.385086779377 0.28674985878 0.202203215053 0.138466699821 0.0841080035751 
8.9006 0.988394897551 0.733308714891 0.604931761243 0.514725881912 0.409602806512 0.335541444959 0.257466075449 0.193633329327 0.132476674746 0.0829246880903 
8.95098571429 0.749194991175 1.04782278978 1.01563304915 0.843122323074 0.686901970942 0.530442197612 0.39255091028 0.261888708384 0.157072404362 0.0602892786936 
9.00135714286 0.958099834611 0.721302021633 0.56983114235 0.470544733616 0.393051748632 0.31660700915 0.242011562866 0.182493538625 0.126014095315 0.0806294724671 
9.05088571429 0.799896904364 0.722292857615 0.657500509041 0.566683806067 0.423312560148 0.34080668829 0.263348872961 0.184770356242 0.126554665888 0.0776735656331 
9.10125714286 1.10154027779 0.947817361212 0.679700466318 0.487305538901 0.53632526145 0.408901006843 0.309878208807 0.231064769632 0.141160943859 0.0597125721067 
9.15078571429 0.87246823933 0.759219335522 0.629099823186 0.51456987682 0.439428235117 0.351380642733 0.268707063328 0.191990620352 0.126643037827 0.0702440480877 
9.20031428571 0.819785399854 0.705010780475 0.604323466002 0.499787205421 0.39897693275 0.316498055086 0.242847855835 0.176335429018 0.119063114025 0.0720724329006 
9.25068571429 0.789130310202 0.690107236065 0.606527295067 0.531127680727 0.42516539475 0.338443250293 0.25779600236 0.184582636599 0.123125779815 0.0682061282979 
9.30021428571 0.690634519094 0.600200188637 0.629160326079 0.637431776465 0.523742589012 0.409362100519 0.298223408912 0.206520957501 0.133303782436 0.0618249613975 
9.34972857143 0.827920894962 0.713889481453 0.57624146986 0.44545652132 0.345679039716 0.278305478532 0.224674088042 0.164710158464 0.111091449775 0.0681057535989 
9.40011428571 0.671091760916 0.58560571649 0.503974892153 0.441879709122 0.396444128873 0.301544475514 0.211118298221 0.151624270316 0.106719224522 0.0692220468761 
9.44964285714 1.0581817184 0.910664967402 0.777632403022 0.591234373959 0.320275316728 0.330636843872 0.305247069759 0.225938927292 0.131713209619 0.0522096074895 
9.49915714286 0.705113735964 0.612309784508 0.516006869191 0.436806108948 0.367906390259 0.287704513689 0.210982274836 0.154497263314 0.105940796506 0.0647682546601 
9.54868571429 0.723923912401 0.62654538622 0.537510674503 0.442436383795 0.349581041332 0.281865232409 0.219996144075 0.155467562744 0.104577539876 0.0624493505287 
9.59905714286 0.683777621906 0.593828958623 0.499208202357 0.422592292455 0.366831703984 0.289241333783 0.214780391695 0.159119848747 0.107069035795 0.0608640534044 
9.64858571429 0.590745774092 0.505562230061 0.430499956958 0.395350706639 0.44308744451 0.342787868183 0.260785296068 0.182724065162 0.124547812444 0.0565139229302 
9.69811428571 0.694936310698 0.622251836871 0.530533282708 0.428946897724 0.310539452188 0.252402991025 0.19093734594 0.141047940731 0.0935813366779 0.0604037012533 
9.74848571429 0.687011039269 0.534619662517 0.439624888836 0.366919731988 0.310250370249 0.246414903827 0.189008776924 0.13503893975 0.0946447142448 0.0575144401612 
9.79971428571 0.564865159721 0.692578688592 0.651045295719 0.544742201292 0.429136003543 0.326687426027 0.247888080359 0.181327006337 0.111070404853 0.0577701810271 
9.84924285714 0.626243161294 0.567663272326 0.493116074771 0.403720020966 0.332306489855 0.257633337766 0.195732088417 0.142184726338 0.0950185247686 0.0559387983817 
9.89877142857 0.655080371445 0.535171103951 0.447031064083 0.373993231192 0.297054598313 0.24516519517 0.189849319709 0.136699519033 0.0927615885815 0.0548917850669 
9.94828571429 0.551994622556 0.538918015185 0.472817173056 0.394099605573 0.320747615069 0.233215923332 0.169425658242 0.123933271974 0.0837644136624 0.0548207948932 
9.99867142857 0.908155146944 0.50993031923 0.344911570456 0.284031529273 0.227445363696 0.286309862997 0.253600945447 0.175900478666 0.119314158888 0.0491096565173 
10.0481857143 0.512471346036 0.519692397684 0.466122839549 0.388300970425 0.315938415396 0.218876966569 0.15739438589 0.116139891387 0.0781500485555 0.0528985763765 
10.0977142857 0.607972400027 0.497151718652 0.41348820389 0.339979122532 0.266140991281 0.227003218048 0.17564751204 0.126080858504 0.0860459943953 0.0515112177377 
10.1480857143 0.550613675766 0.520364823238 0.456005350191 0.386598476879 0.340491617841 0.245319664467 0.180574834819 0.13209555799 0.0873185624742 0.0498490065198 
10.1976142857 0.498023713342 0.590922082609 0.553218029617 0.488802027544 0.487467175706 0.306536232111 0.210304056336 0.157015008683 0.099053071291 0.0483947673913 
10.248 0.580578852409 0.444628000741 0.359348642739 0.291852040928 0.203115725991 0.190818434431 0.153517440876 0.109942165824 0.0762791554248 0.0491395759979 
10.2975142857 0.507631327574 0.479896474045 0.419701352142 0.350436331622 0.306066046475 0.218261525462 0.156076029576 0.112342642463 0.0770089135174 0.0467512036207 
10.3479 0.651183698926 0.452192472403 0.35043756623 0.272814625304 0.154557298835 0.198500635426 0.18631565693 0.136592484232 0.0876716892067 0.0502524522054 
10.3965714286 0.623326415608 0.454134574935 0.354507955386 0.276835604556 0.165851076598 0.199867096451 0.177610428265 0.130202677008 0.0836218402316 0.049004398844 
10.4469428571 0.480988262449 0.448224271646 0.392632337235 0.330731491538 0.289400165047 0.204771705531 0.148201384901 0.106304183584 0.0739629208783 0.0440905335883 
10.4973142857 0.526807213452 0.413391637746 0.337944708681 0.273890204502 0.19331398626 0.17336993962 0.140454571283 0.101575368328 0.0674451475557 0.045542425841 
10.5468428571 0.437175914691 0.513874441605 0.481793652069 0.426008394693 0.43287917615 0.27605903154 0.183073382354 0.134285727007 0.0954801649774 0.0417958833301 
10.5963714286 0.467841482951 0.442251995144 0.385948906807 0.329176714663 0.28159628991 0.20732770849 0.153282424104 0.111299130434 0.0766531101566 0.0431524702488 
10.6467428571 0.484464839082 0.404010549072 0.343899529918 0.286654596736 0.224251124148 0.183624524003 0.140442218593 0.101493448165 0.0689171351332 0.0424797086474 
10.6962714286 0.48267258437 0.421460545279 0.336840887883 0.263818414908 0.233609685622 0.173773199668 0.128651386444 0.0929311953984 0.0627138361193 0.0399450734876 
10.7466428571 0.406529998461 0.346568282084 0.373043305106 0.360841296541 0.201728007386 0.205495738838 0.175899761772 0.127583313832 0.0861486777755 0.04687941243 
10.7961714286 0.452103585181 0.389561929406 0.340670709578 0.283074400352 0.211124186802 0.174210445821 0.137570937788 0.0993037780978 0.0667748247638 0.0407893522787 
10.8457 0.444512576144 0.385504940318 0.311300648574 0.260257010414 0.228972248245 0.179902051311 0.132057641984 0.0960211770489 0.0653857819566 0.0399689089696 
10.8960714286 0.45665220319 0.388829706734 0.357365908469 0.296465672957 0.193041194738 0.151452219524 0.118774788706 0.0848252724259 0.057787764142 0.0365593170718 
10.9464428571 0.381190068375 0.330268610377 0.197775285596 0.143644961955 0.28040795615 0.220058549814 0.165825714977 0.123528677785 0.0830600292036 0.045769686042 
10.9959714286 0.418051083143 0.359081173478 0.293306016309 0.238637074595 0.215960733517 0.170056673708 0.128891293736 0.0937985047275 0.0632015625362 0.0388069385101 
11.0455 0.429883973134 0.372717457609 0.323670331492 0.269287714351 0.198061766343 0.158463862584 0.122318811957 0.088539090085 0.0601159533131 0.0364241093889 
11.0950142857 0.381105889749 0.324325446189 0.258169483183 0.210256048833 0.20577673443 0.154910486644 0.11259756341 0.0801573754123 0.0554876504391 0.0352066283875 
11.1445428571 0.536206203706 0.460098060001 0.447411459227 0.384262989393 0.181359348638 0.168588055924 0.146427989302 0.11070811568 0.0711452108251 0.0401919791005 
11.1949142857 0.462263397596 0.394471071736 0.35471899922 0.299860943045 0.183581115493 0.157854315728 0.127423118546 0.0948087941769 0.0626857015911 0.0366162897052 
11.2444428571 0.364295647964 0.317368878484 0.262480401691 0.2185156884 0.199263754274 0.150116016143 0.111585682521 0.0797800900396 0.0546173138769 0.0340560686515 
11.2948285714 0.420930430011 0.360065449638 0.2989553598 0.236446931937 0.171517974757 0.141582970857 0.108549133182 0.0785324617622 0.053398669381 0.0332363674924 
11.3443428571 0.25771003857 0.223094817386 0.218345602402 0.222074563701 0.224348570273 0.166784420926 0.124023563538 0.0898452508148 0.0617090523961 0.0364075168261 
11.3947285714 0.217446669815 0.185582038484 0.193453351662 0.220220624188 0.225238563139 0.171506007937 0.126252292002 0.0922670908221 0.0648644623756 0.0371987295609 
11.4451 0.410827573505 0.352967402664 0.292535320891 0.220602067542 0.16355261972 0.131471024036 0.101219548895 0.0727035918815 0.0484711563888 0.03076326134 
11.4946285714 0.356692977023 0.308216976013 0.257472952999 0.217590211937 0.178510815944 0.139718499178 0.105584846588 0.0765014236456 0.052400712314 0.0319939934032 
11.5441428571 0.359810686709 0.308272335455 0.259753301983 0.212440842047 0.171596766962 0.134962662137 0.102503528165 0.0735649037405 0.0499742729695 0.0313157156945 
11.5936714286 0.529190890816 0.583668909219 0.393668806855 0.196788320641 0.191965880426 0.176607840531 0.14294435514 0.104129515954 0.0731464332496 0.0403358444831 
11.6440428571 0.295761317513 0.22055485468 0.212816122675 0.20598119043 0.159450009219 0.1183163025 0.0867904535641 0.0622578192939 0.0416350535783 0.0274423255552 
11.6935714286 0.364364628926 0.302477608386 0.250767281834 0.211259512737 0.167525771349 0.133789763733 0.102897156362 0.0751206681106 0.0514821521777 0.0307049173025 
11.7439571429 0.281207662004 0.314630354699 0.25742641581 0.175068939453 0.150797959857 0.11669551697 0.0860150757714 0.0596309651933 0.0396950348905 0.0264565454496 
11.7934714286 0.52276962073 0.152896543871 0.180230931837 0.296859354275 0.19752052771 0.159212443288 0.129457462448 0.101713915213 0.0721943305677 0.0393851489042 
11.843 0.293622030406 0.298031358758 0.247966548947 0.176742307009 0.148066960822 0.116540816467 0.0865055824582 0.0614418612373 0.0409890740325 0.0267455354828 
11.8925285714 0.316211544593 0.274142906022 0.228941917886 0.195863534496 0.158220084947 0.122963709163 0.0941642268187 0.0677966802704 0.0465740190107 0.0281333807007 
11.9420428571 0.34204875222 0.260441919636 0.220600620571 0.186689877025 0.144719842967 0.11390228973 0.0846312636079 0.0611233292072 0.0412094040204 0.0260387406938 
11.9924285714 0.200003297981 0.293282331496 0.25304952953 0.179150194635 0.165689602401 0.133590991284 0.10564819915 0.0779159605274 0.0530570318042 0.0315651193402 
12.0428 0.192547699432 0.28009134017 0.243472230286 0.181201886145 0.160459678616 0.133597384866 0.104303716088 0.07764617638 0.0531860517226 0.031052275016 
12.0923285714 0.330925997445 0.254068686566 0.21173007123 0.177410196806 0.138827901818 0.107095992374 0.0803973608823 0.0575680657573 0.0387588356927 0.0244040578445 
12.1427 0.291103091406 0.258483482681 0.219100714032 0.178996138312 0.145437332225 0.113924035658 0.086464735315 0.0622827189702 0.0425740140609 0.0264899054092 
12.1922285714 0.281405798954 0.235079080982 0.197888804176 0.166271474342 0.131929423394 0.104076882066 0.0788974187005 0.0569311463657 0.0385258070654 0.023967369534 
12.2417142857 0.341933401303 0.293016135398 0.246664216371 0.202796295032 0.162146110198 0.126909418886 0.0956465553703 0.0686295906335 0.0464373264251 0.0288061122004 
12.5522234414 0.280242873087 0.239552723321 0.201848984392 0.166566190216 0.133370032474 0.104619189856 0.0791046467726 0.0569344969561 0.0386068866374 0.0239784548149 
13.7253137431 0.194817800087 0.166742894247 0.140589879476 0.116088184624 0.0931654153161 0.0732196104675 0.0554869217769 0.0400402368923 0.0272079779536 0.0169029741086 
15.0080372793 0.133827668064 0.114611707074 0.0967117770638 0.0799666204237 0.0643296162255 0.0506679692406 0.0385017982453 0.0278674593632 0.0189810700886 0.0117978323252 
